,Order Date,Sales,is_holiday,year,month,day_of_year,day_of_week,is_weekend,quarter,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_7,sales_lag_14,sales_lag_30,sales_lag_365,Profit_lag_7,Quantity_lag_7,Quantity_lag_14,Quantity_lag_30,rolling_mean_sales_3d,rolling_mean_sales_7d,rolling_mean_sales_14d,rolling_mean_sales_30d,rolling_mean_sales_1q
418,2012-02-26,0.0,0,2012,2,57,6,1,1,25.869999999999997,0.0,37.775999999999996,0.0,0.0,3573.252,0.0,0.0,0.0,0.0,12.0,8.623333333330907,435.84085714285715,428.535857142857,559.9806666666666,1516.2609566666667
419,2012-02-27,1159.2710000000002,0,2012,2,58,0,0,1,0.0,25.869999999999997,0.0,316.78000000000003,0.0,4297.644,0.0,77.56439999999999,8.0,0.0,13.0,395.0469999999976,556.1967142857144,511.3409285714285,455.36823333333336,1525.9215483333332
420,2012-02-28,551.264,0,2012,2,59,1,0,1,1159.2710000000002,0.0,25.869999999999997,2591.1,1079.962,0.0,19.456,1294.0764,6.0,23.0,0.0,570.178333333331,264.79157142857144,473.5767857142857,473.7437,1485.831865
421,2012-02-29,259.456,0,2012,2,60,2,0,1,551.264,1159.2710000000002,0.0,79.36,1602.38,2161.6400000000003,2203.151,20.6336,4.0,31.0,16.0,656.6636666666643,290.5195714285715,377.65364285714287,410.33756666666665,1448.5599983333334
422,2012-03-01,1382.7184,0,2012,3,61,3,0,1,259.456,551.264,1159.2710000000002,37.775999999999996,160.43,99.26,202.384,10.5336,8.0,16.0,7.0,731.1461333333309,482.65420000000006,464.9599571428571,453.1195133333333,1442.3629016666666
423,2012-03-02,899.5699999999999,0,2012,3,62,4,0,1,1382.7184,259.456,551.264,0.0,0.0,0.0,1345.8919999999998,0.0,0.0,0.0,0.0,847.2481333333308,611.1642,529.2149571428571,483.10517999999996,1426.65796
424,2012-03-03,0.0,0,2012,3,63,5,1,1,899.5699999999999,1382.7184,259.456,25.869999999999997,105.844,0.0,370.452,11.736,5.0,6.0,0.0,760.7627999999974,607.4684857142857,521.6546714285713,483.10517999999996,1370.8767266666666
425,2012-03-04,0.0,0,2012,3,64,6,1,1,0.0,899.5699999999999,1382.7184,0.0,0.0,492.836,705.562,0.0,0.0,0.0,22.0,299.85666666666424,607.4684857142857,521.6546714285713,466.67731333333336,1356.75536
426,2012-03-05,1969.267,0,2012,3,65,0,0,1,0.0,0.0,899.5699999999999,1159.2710000000002,316.78000000000003,0.0,0.0,52.49029999999999,27.0,8.0,0.0,656.4223333333309,723.1822,639.6894571428571,532.3195466666667,1372.8019183333333
427,2012-03-06,1555.244,0,2012,3,66,1,0,1,1969.267,0.0,0.0,551.264,2591.1,0.0,1561.062,15.566400000000002,10.0,6.0,0.0,1174.8369999999975,866.6079142857143,565.6997428571428,584.1610133333332,1373.6861016666667
428,2012-03-07,807.54,0,2012,3,67,2,0,1,1555.244,1969.267,0.0,259.456,79.36,2432.544,0.0,7.425399999999996,9.0,4.0,34.0,1444.0169999999973,944.9056285714285,617.7126,529.9942133333333,1377.6358016666666
429,2012-03-08,2563.2960000000003,0,2012,3,68,3,0,1,807.54,1555.244,1969.267,1382.7184,37.775999999999996,324.10999999999996,0.0,5.292799999999993,14.0,8.0,7.0,1642.0266666666641,1113.5595714285714,798.1068857142857,604.6337466666666,1385.8791516666668
430,2012-03-09,478.008,0,2012,3,69,4,0,1,2563.2960000000003,807.54,1555.244,899.5699999999999,0.0,129.09199999999998,741.956,218.9629,10.0,0.0,8.0,1282.9479999999976,1053.3364285714285,832.2503142857142,616.26428,1373.174585
431,2012-03-10,90.93199999999999,0,2012,3,70,5,1,1,478.008,2563.2960000000003,807.54,0.0,25.869999999999997,785.5519999999999,918.314,0.0,0.0,5.0,19.0,1044.0786666666643,1066.3267142857144,836.8975999999999,593.1102800000001,1306.3111183333333
432,2012-03-11,0.0,0,2012,3,71,6,1,1,90.93199999999999,478.008,2563.2960000000003,0.0,0.0,77.24,0.0,0.0,0.0,0.0,5.0,189.64666666666423,1066.3267142857144,836.8975999999999,590.5356133333333,1297.5214416666668
433,2012-03-12,51.016000000000005,0,2012,3,72,0,0,1,0.0,90.93199999999999,478.008,1969.267,1159.2710000000002,0.0,0.0,-417.895,57.0,27.0,0.0,47.315999999997565,792.2908571428571,757.7365285714286,592.2361466666666,1297.9465750000002
434,2012-03-13,1384.856,0,2012,3,73,1,0,1,51.016000000000005,0.0,90.93199999999999,1555.244,551.264,0.0,2108.55,473.7518,9.0,10.0,0.0,478.6239999999976,767.9497142857143,817.2788142857142,638.3980133333333,1300.8642916666665
435,2012-03-14,707.9000000000001,0,2012,3,74,2,0,1,1384.856,51.016000000000005,0.0,807.54,259.456,0.0,370.78200000000004,271.4153,10.0,9.0,0.0,714.5906666666642,753.7154285714286,849.3105285714284,661.99468,1291.9232749999999
436,2012-03-15,16.776,0,2012,3,75,3,0,1,707.9000000000001,1384.856,51.016000000000005,2563.2960000000003,1382.7184,1079.962,471.92,592.3805,29.0,14.0,23.0,703.1773333333309,389.9268571428571,751.7432142857142,626.5551466666667,1280.7636708333334
437,2012-03-16,7230.209999999999,0,2012,3,76,4,0,1,16.776,707.9000000000001,1384.856,478.008,899.5699999999999,1602.38,3960.358,53.9619,10.0,10.0,31.0,2651.6286666666642,1354.5271428571427,1203.9317857142855,814.1494799999999,1244.8131375
438,2012-03-17,48.84,0,2012,3,77,5,1,1,7230.209999999999,16.776,707.9000000000001,90.93199999999999,0.0,160.43,28106.716,23.2592,8.0,0.0,16.0,2431.9419999999973,1348.5139999999997,1207.420357142857,810.4298133333334,1216.8296791666664
439,2012-03-18,0.0,0,2012,3,78,6,1,1,48.84,7230.209999999999,16.776,0.0,0.0,0.0,590.762,0.0,0.0,0.0,0.0,2426.349999999997,1348.5139999999997,1207.420357142857,810.4298133333334,1156.6122958333333
440,2012-03-19,5652.9396,0,2012,3,79,0,0,1,0.0,48.84,7230.209999999999,51.016000000000005,1969.267,105.844,0.0,9.998,12.0,57.0,6.0,1900.5931999999975,2148.7888,1470.5398285714286,995.333,1196.1571258333336
441,2012-03-20,1548.194,0,2012,3,80,1,0,1,5652.9396,0.0,48.84,1384.856,1555.244,0.0,4109.816,234.4744,14.0,9.0,0.0,2400.377866666664,2172.1227999999996,1470.0362571428573,1046.9394666666667,1198.6452258333334
442,2012-03-21,1270.3790000000001,0,2012,3,81,2,0,1,1548.194,5652.9396,0.0,707.9000000000001,807.54,316.78000000000003,464.09299999999996,332.7422,10.0,10.0,8.0,2823.837533333331,2252.4769428571426,1503.0961857142854,1078.7260999999999,1200.0375675
443,2012-03-22,2481.424,0,2012,3,82,3,0,1,1270.3790000000001,1548.194,5652.9396,16.776,2563.2960000000003,2591.1,945.064,1.6776,3.0,29.0,6.0,1766.6656666666643,2604.5695142857144,1497.2481857142855,1075.0702333333334,1209.3554341666668
444,2012-03-23,633.302,0,2012,3,83,4,0,1,2481.424,1270.3790000000001,1548.194,7230.209999999999,478.008,79.36,65.38,3508.0308999999997,27.0,10.0,4.0,1461.7016666666643,1662.1540857142859,1508.3406142857143,1093.5349666666666,1168.1445675
445,2012-03-24,412.95,0,2012,3,84,5,1,1,633.302,2481.424,1270.3790000000001,48.84,90.93199999999999,37.775999999999996,459.146,11.834999999999999,3.0,8.0,8.0,1175.8919999999978,1714.1698,1531.3419,1106.0407666666665,1134.7883591666666
446,2012-03-25,0.0,0,2012,3,85,6,1,1,412.95,633.302,2481.424,0.0,0.0,0.0,145.13,0.0,0.0,0.0,0.0,348.75066666666436,1714.1698,1531.3419,1106.0407666666665,1120.5717758333335
447,2012-03-26,4623.37,0,2012,3,86,0,0,1,0.0,412.95,633.302,5652.9396,51.016000000000005,25.869999999999997,0.0,1982.1858000000002,45.0,12.0,5.0,1678.773333333331,1567.0884285714285,1857.9386142857143,1259.2907666666665,1157.4026925
448,2012-03-27,83.7,0,2012,3,87,1,0,1,4623.37,0.0,412.95,1548.194,1384.856,0.0,1823.8039999999999,485.71540000000005,40.0,14.0,0.0,1569.023333333331,1357.875,1764.9989,1262.0807666666665,1139.0932758333333
449,2012-03-28,243.344,0,2012,3,88,2,0,1,83.7,4623.37,0.0,1270.3790000000001,707.9000000000001,1159.2710000000002,890.841,242.5149,21.0,10.0,27.0,1650.1379999999979,1211.1557142857143,1731.8163285714286,1231.5498666666667,1135.7124425
450,2012-03-29,1559.0800000000002,0,2012,3,89,3,0,1,243.344,83.7,4623.37,2481.424,16.776,551.264,1170.3220000000001,270.79810000000003,43.0,3.0,10.0,628.7079999999979,1079.3922857142857,1841.9809,1265.1437333333336,1146.8784925
451,2012-03-30,571.224,0,2012,3,90,4,0,1,1559.0800000000002,243.344,83.7,633.302,7230.209999999999,259.456,1959.552,181.08280000000002,28.0,27.0,9.0,791.215999999998,1070.524,1366.339042857143,1275.5359999999998,1104.7687758333334
452,2012-03-31,200.716,0,2012,3,91,5,1,1,571.224,1559.0800000000002,243.344,412.95,48.84,1382.7184,119.88799999999999,-22.2494,10.0,3.0,14.0,777.0066666666647,1040.204857142857,1377.1873285714287,1236.13592,1091.6763425
453,2012-04-01,0.0,0,2012,4,92,6,1,2,200.716,571.224,1559.0800000000002,0.0,0.0,899.5699999999999,1458.558,0.0,0.0,0.0,10.0,257.3133333333313,1040.204857142857,1377.1873285714287,1206.1502533333332,1087.4606758333332
454,2012-04-02,299.22,0,2012,4,93,0,0,2,0.0,200.716,571.224,4623.37,5652.9396,0.0,233.45,937.2579999999999,30.0,45.0,0.0,166.6453333333313,422.4691428571428,994.7787857142856,1216.1242533333332,1088.8710091666667
455,2012-04-03,0.0,0,2012,4,94,1,0,2,299.22,0.0,200.716,83.7,1548.194,0.0,475.844,3.348,5.0,40.0,0.0,99.73999999999796,410.512,884.1935,1216.1242533333332,1064.1739925
456,2012-04-04,1484.598,0,2012,4,95,2,0,2,0.0,299.22,0.0,243.344,1270.3790000000001,1969.267,5295.098000000001,59.3424,13.0,21.0,57.0,594.605999999998,587.834,899.4948571428571,1199.9686199999999,1060.1208258333334
457,2012-04-05,2974.058,0,2012,4,96,3,0,2,1484.598,0.0,299.22,1559.0800000000002,2481.424,1555.244,1650.69,296.8998,30.0,43.0,9.0,1486.2186666666646,789.9737142857141,934.683,1247.26242,1080.3346425
458,2012-04-06,140.004,0,2012,4,97,4,0,2,2974.058,1484.598,0.0,571.224,633.302,807.54,1021.1700000000001,-87.9252,14.0,28.0,10.0,1532.8866666666645,728.3708571428571,899.4474285714286,1225.01122,1072.3753425
459,2012-04-07,907.436,0,2012,4,98,5,1,2,140.004,2974.058,1484.598,200.716,412.95,2563.2960000000003,1958.75,55.8143,11.0,10.0,29.0,1340.4993333333312,829.330857142857,934.7678571428571,1169.8158866666665,1067.2485425
460,2012-04-08,0.0,0,2012,4,99,6,1,2,907.436,140.004,2974.058,0.0,0.0,478.008,0.0,0.0,0.0,0.0,10.0,349.14666666666454,829.330857142857,934.7678571428571,1153.8822866666667,1062.4707425
461,2012-04-09,757.992,0,2012,4,100,0,0,2,0.0,907.436,140.004,299.22,4623.37,90.93199999999999,0.0,-35.82450000000001,23.0,30.0,8.0,555.1426666666645,894.8697142857143,658.6694285714286,1176.1176200000002,1068.7873425
462,2012-04-10,169.54199999999997,0,2012,4,101,1,0,2,757.992,0.0,907.436,0.0,83.7,0.0,1915.24,0.0,0.0,5.0,0.0,309.17799999999784,919.0899999999999,664.801,1181.76902,1029.0468216666666
463,2012-04-11,1328.346,0,2012,4,102,2,0,2,169.54199999999997,757.992,0.0,1484.598,243.344,51.016000000000005,1912.123,384.4765,20.0,13.0,12.0,751.9599999999979,896.7682857142856,742.3011428571427,1224.3466866666668,1037.6734383333335
464,2012-04-12,40.74,0,2012,4,103,3,0,2,1328.346,169.54199999999997,757.992,2974.058,1559.0800000000002,1384.856,638.576,-243.8141,56.0,30.0,14.0,512.8759999999978,477.7228571428571,633.8482857142856,1179.54282,974.332455
465,2012-04-13,3192.6780000000003,0,2012,4,104,4,0,2,40.74,1328.346,169.54199999999997,140.004,571.224,707.9000000000001,0.0,-0.17039999999999722,25.0,14.0,10.0,1520.587999999998,913.8191428571429,821.0949999999999,1262.3687533333332,990.4008883333333
466,2012-04-14,35.208,0,2012,4,105,5,1,2,3192.6780000000003,40.74,1328.346,907.436,200.716,16.776,294.71999999999997,-1113.9491,23.0,11.0,3.0,1089.541999999998,789.215142857143,809.2729999999999,1262.9831533333333,954.0760633333334
467,2012-04-15,0.0,0,2012,4,106,6,1,2,35.208,3192.6780000000003,40.74,0.0,0.0,7230.209999999999,39.072,0.0,0.0,0.0,27.0,1075.9619999999982,789.2151428571427,809.273,1021.9761533333334,953.6966133333334
468,2012-04-16,4161.972,0,2012,4,107,0,0,2,0.0,35.208,3192.6780000000003,757.992,299.22,48.84,0.0,133.5327,9.0,23.0,3.0,1399.059999999998,1275.498,1085.183857142857,1159.0805533333332,988.3797133333334
469,2012-04-17,2745.106,0,2012,4,108,1,0,2,4161.972,0.0,35.208,169.54199999999997,0.0,0.0,1020.532,48.696299999999994,9.0,0.0,0.0,2302.3593333333315,1643.4357142857145,1281.2628571428572,1250.5840866666667,982.61593
470,2012-04-18,2006.96,0,2012,4,109,2,0,2,2745.106,4161.972,0.0,1328.346,1484.598,5652.9396,205.47,423.987,20.0,20.0,45.0,2971.345999999998,1740.3805714285713,1318.5744285714286,1129.0514333333335,941.3202633333333
471,2012-04-19,329.96,0,2012,4,110,3,0,2,2006.96,2745.106,4161.972,40.74,2974.058,1548.194,1250.45,0.4074,3.0,56.0,40.0,1694.0086666666648,1781.6977142857143,1129.7102857142856,1088.4436333333333,927.95793
472,2012-04-20,1194.726,0,2012,4,111,4,0,2,329.96,2006.96,2745.106,3192.6780000000003,140.004,1270.3790000000001,845.36,-38.72819999999999,40.0,25.0,21.0,1177.2153333333315,1496.276,1205.0475714285712,1085.9218666666668,931.2559133333332
473,2012-04-21,893.0899999999999,0,2012,4,112,5,1,2,1194.726,329.96,2006.96,35.208,907.436,2481.424,257.752,2.6406,1.0,23.0,43.0,805.9253333333314,1618.8305714285711,1204.0228571428572,1032.9774,930.84743
474,2012-04-22,152.916,0,2012,4,113,6,1,2,893.0899999999999,1194.726,329.96,0.0,0.0,633.302,643.98,0.0,0.0,0.0,28.0,746.9106666666648,1640.6757142857143,1214.9454285714287,1016.9645333333334,915.8700466666667
475,2012-04-23,0.0,0,2012,4,114,0,0,2,152.916,893.0899999999999,1194.726,4161.972,757.992,412.95,0.0,815.8418,54.0,9.0,10.0,348.6686666666648,1046.1082857142858,1160.8031428571428,1003.1995333333333,915.8700466666667
476,2012-04-24,25.99,0,2012,4,115,1,0,2,0.0,152.916,893.0899999999999,2745.106,169.54199999999997,0.0,2379.9939999999997,686.5088999999999,34.0,9.0,0.0,59.635333333331516,657.6631428571428,1150.5494285714285,1004.0658666666666,899.0748466666666
477,2012-04-25,920.946,0,2012,4,116,2,0,2,25.99,0.0,152.916,2006.96,1328.346,4623.37,282.568,214.8503,57.0,20.0,30.0,315.6453333333315,502.51828571428575,1121.4494285714284,880.6517333333334,882.0294966666667
478,2012-04-26,2090.1055,0,2012,4,117,3,0,2,920.946,25.99,0.0,329.96,40.74,83.7,0.0,-564.9804,6.0,3.0,5.0,1012.347166666665,753.9676428571429,1267.8326785714285,947.5319166666667,868.3445758333332
479,2012-04-27,2719.59,0,2012,4,118,4,0,2,2090.1055,920.946,25.99,1194.726,3192.6780000000003,243.344,2578.476,507.1407,16.0,40.0,13.0,1910.2138333333316,971.8053571428572,1234.0406785714283,1030.07345,873.7403591666667
480,2012-04-28,4044.3619999999996,0,2012,4,119,5,1,2,2719.59,2090.1055,920.946,893.0899999999999,35.208,1559.0800000000002,768.8439999999999,228.89280000000002,13.0,1.0,30.0,2951.3524999999986,1421.9870714285714,1520.4088214285714,1112.9161833333335,889.3379508333333
481,2012-04-29,7.968,0,2012,4,120,6,1,2,4044.3619999999996,2719.59,2090.1055,152.916,0.0,571.224,1048.74,24.444300000000002,6.0,0.0,14.0,2257.306666666665,1401.2802142857145,1520.9779642857143,1094.1409833333335,845.6271008333333
482,2012-04-30,1571.695,0,2012,4,121,0,0,2,7.968,4044.3619999999996,2719.59,0.0,4161.972,200.716,0.0,0.0,0.0,54.0,11.0,1874.6749999999981,1625.8080714285716,1335.9581785714286,1139.8402833333334,858.7245591666667
483,2012-05-01,450.94,0,2012,5,122,1,0,2,1571.695,7.968,4044.3619999999996,25.99,2745.106,0.0,506.12,7.5371,1.0,34.0,0.0,676.8676666666648,1686.5152142857144,1172.0891785714284,1154.8716166666666,846.3815925
484,2012-05-02,167.232,0,2012,5,123,2,0,2,450.94,1571.695,7.968,920.946,2006.96,299.22,72.632,118.58120000000001,23.0,57.0,23.0,729.9556666666648,1578.8417857142856,1040.6800357142856,1150.4720166666666,833.0400125
485,2012-05-03,2198.76,0,2012,5,124,3,0,2,167.232,450.94,1571.695,2090.1055,329.96,0.0,187.43200000000002,-134.89960000000002,27.0,6.0,0.0,938.9773333333314,1594.363857142857,1174.16575,1223.7640166666667,849.1591791666667
486,2012-05-04,1121.362,0,2012,5,125,4,0,2,2198.76,167.232,450.94,2719.59,1194.726,1484.598,260.977,978.3104999999999,21.0,16.0,20.0,1162.4513333333314,1366.0455714285713,1168.9254642857143,1211.65615,856.0432625
487,2012-05-05,0.0,0,2012,5,126,5,1,2,1121.362,2198.76,167.232,4044.3619999999996,893.0899999999999,2974.058,254.456,1911.4570999999999,14.0,13.0,56.0,1106.7073333333315,788.2795714285714,1105.1333214285714,1112.5208833333334,855.7804458333334
488,2012-05-06,0.0,0,2012,5,127,6,1,2,0.0,1121.362,2198.76,7.968,152.916,140.004,1091.35,2.8884,2.0,6.0,25.0,373.7873333333314,787.1412857142858,1094.21075,1107.8540833333332,855.7804458333334
489,2012-05-07,305.622,0,2012,5,128,0,0,2,0.0,0.0,1121.362,1571.695,0.0,907.436,1799.97,-170.3311,40.0,0.0,23.0,101.87399999999803,606.2737142857143,1116.0408928571428,1087.7936166666666,858.3272958333333
490,2012-05-08,3981.968,0,2012,5,129,1,0,2,305.622,0.0,0.0,450.94,25.99,0.0,394.48,66.2234,21.0,1.0,0.0,1429.1966666666647,1110.7062857142857,1398.6107499999998,1220.5258833333332,888.4764458333334
491,2012-05-09,48.81,0,2012,5,130,2,0,2,3981.968,305.622,0.0,167.232,920.946,757.992,2343.799,16.8468,6.0,23.0,9.0,1445.4666666666647,1093.788857142857,1336.3153214285715,1196.8864833333332,880.3989958333334
492,2012-05-10,154.442,0,2012,5,131,3,0,2,48.81,3981.968,305.622,2198.76,2090.1055,169.54199999999997,1642.802,255.4643,45.0,27.0,9.0,1395.0733333333312,801.7434285714286,1198.0536428571427,1196.3831500000001,881.6860125000001
493,2012-05-11,191.968,0,2012,5,132,4,0,2,154.442,48.81,3981.968,1121.362,2719.59,1328.346,734.846,157.50220000000002,23.0,21.0,20.0,131.73999999999805,668.972857142857,1017.5092142857142,1158.5038833333335,876.1639625000001
494,2012-05-12,1060.35,0,2012,5,133,5,1,2,191.968,154.442,48.81,0.0,4044.3619999999996,40.74,898.382,0.0,0.0,14.0,3.0,468.919999999998,820.4514285714286,804.3655,1192.4908833333332,879.8145625
495,2012-05-13,238.384,0,2012,5,134,6,1,2,1060.35,191.968,154.442,0.0,7.968,3192.6780000000003,310.88,0.0,0.0,2.0,40.0,496.9006666666647,854.5062857142857,820.8237857142857,1094.0144166666666,881.8010958333333
496,2012-05-14,3141.1994999999997,0,2012,5,135,0,0,2,238.384,1060.35,191.968,305.622,1571.695,35.208,0.0,-4.981000000000002,8.0,40.0,1.0,1479.9778333333313,1259.5887857142857,932.9312499999999,1197.5474666666667,907.9777583333333
497,2012-05-15,69.908,0,2012,5,136,1,0,2,3141.1994999999997,238.384,1060.35,3981.968,450.94,0.0,289.28,1241.9831,36.0,21.0,0.0,1149.830499999998,700.7230714285714,905.7146785714285,1199.8777333333335,908.560325
498,2012-05-16,255.968,0,2012,5,137,2,0,2,69.908,3141.1994999999997,238.384,48.81,167.232,4161.972,91.68,23.9169,3.0,6.0,54.0,1155.6918333333313,730.3170714285714,912.0529642857142,1069.6776,907.773525
499,2012-05-17,134.46800000000002,0,2012,5,138,3,0,2,255.968,69.908,3141.1994999999997,154.442,2198.76,2745.106,948.9480000000001,-190.8586,11.0,45.0,34.0,153.44799999999802,727.4636428571428,764.6035357142856,982.6563333333332,908.8940916666667
500,2012-05-18,10.86,0,2012,5,139,4,0,2,134.46800000000002,255.968,69.908,191.968,1121.362,2006.96,91.62,16.7972,7.0,23.0,57.0,133.76533333333137,701.5910714285714,685.281964285714,916.1196666666667,906.470075
501,2012-05-19,0.0,0,2012,5,140,5,1,2,10.86,134.46800000000002,255.968,1060.35,0.0,329.96,320.10400000000004,147.6039,34.0,0.0,6.0,48.44266666666471,550.1125,685.2819642857141,905.1209999999999,906.470075
502,2012-05-20,169.54399999999998,0,2012,5,141,6,1,2,0.0,10.86,134.46800000000002,238.384,0.0,1194.726,4264.3279999999995,22.278799999999997,6.0,0.0,16.0,60.13466666666469,540.2782142857143,697.3922499999999,870.9482666666667,907.8829416666666
503,2012-05-21,72.332,0,2012,5,142,0,0,2,169.54399999999998,0.0,10.86,3141.1994999999997,305.622,893.0899999999999,180.93,320.8918,46.0,8.0,13.0,80.62533333333135,101.86857142857141,680.7286785714284,843.5896666666666,908.4857083333333
504,2012-05-22,3862.0980000000004,0,2012,5,143,1,0,2,72.332,169.54399999999998,0.0,69.908,3981.968,152.916,323.75800000000004,-1.6029999999999998,5.0,36.0,6.0,1367.9913333333316,643.61,672.1665357142857,967.2290666666667,940.3060250000001
505,2012-05-23,1304.956,0,2012,5,144,2,0,2,3862.0980000000004,72.332,169.54399999999998,255.968,48.81,0.0,116.28,31.996,4.0,3.0,0.0,1746.461999999998,793.4654285714287,761.8912499999998,1010.7275999999999,951.071325
506,2012-05-24,610.3069999999999,0,2012,5,145,3,0,2,1304.956,3862.0980000000004,72.332,134.46800000000002,154.442,25.99,119.53999999999999,-13.745200000000004,22.0,11.0,1.0,1925.7869999999978,861.4424285714286,794.4530357142856,1030.2048333333335,956.1572166666666
507,2012-05-25,1739.4180000000001,0,2012,5,146,4,0,2,610.3069999999999,1304.956,3862.0980000000004,10.86,191.968,920.946,1325.718,5.3214,2.0,7.0,23.0,1218.226999999998,1108.3792857142857,904.9851785714284,1057.4872333333335,969.1297
508,2012-05-26,982.5640000000001,0,2012,5,147,5,1,2,1739.4180000000001,610.3069999999999,1304.956,0.0,1060.35,2090.1055,2157.394,0.0,0.0,34.0,27.0,1110.762999999998,1248.7455714285716,899.4290357142856,1020.5691833333333,947.5406333333334
509,2012-05-27,0.0,0,2012,5,148,6,1,2,982.5640000000001,1739.4180000000001,610.3069999999999,169.54399999999998,238.384,2719.59,221.96800000000002,15.479199999999999,8.0,6.0,21.0,907.3273333333315,1224.525,882.4016071428571,929.9161833333333,911.7269333333334
510,2012-05-28,794.146,1,2012,5,149,0,0,2,0.0,982.5640000000001,1739.4180000000001,72.332,3141.1994999999997,4044.3619999999996,0.0,-62.22239999999999,14.0,46.0,14.0,592.2366666666647,1327.6412857142857,714.7549285714285,821.5756500000001,918.3448166666666
511,2012-05-29,1204.842,0,2012,5,150,1,0,2,794.146,0.0,982.5640000000001,3862.0980000000004,69.908,7.968,1924.913,425.8189,22.0,5.0,2.0,666.3293333333314,948.0332857142857,795.8216428571429,861.4714500000001,910.3715
512,2012-05-30,681.1,0,2012,5,151,2,0,2,1204.842,794.146,0.0,1304.956,255.968,1571.695,773.7,367.8272,31.0,4.0,40.0,893.3626666666647,858.9110000000001,826.1882142857141,831.78495,915.2201666666666
513,2012-05-31,5178.138,0,2012,5,152,3,0,2,681.1,1204.842,794.146,610.3069999999999,134.46800000000002,450.94,5188.5199999999995,-176.59189999999998,13.0,22.0,21.0,2354.6933333333313,1511.4582857142857,1186.4503571428572,989.3582166666667,958.3713166666665
514,2012-06-01,834.1980000000001,0,2012,6,153,4,0,2,5178.138,681.1,1204.842,1739.4180000000001,10.86,167.232,738.598,265.8343,36.0,2.0,6.0,2231.1453333333316,1382.141142857143,1245.2602142857143,1011.5904166666666,965.3229666666666
515,2012-06-02,0.0,0,2012,6,154,5,1,2,834.1980000000001,5178.138,681.1,982.5640000000001,0.0,2198.76,741.336,9.36,23.0,0.0,45.0,2004.1119999999983,1241.7748571428572,1245.2602142857143,938.2984166666666,961.216
516,2012-06-03,0.0,0,2012,6,155,6,1,2,0.0,834.1980000000001,5178.138,0.0,169.54399999999998,1121.362,456.272,0.0,0.0,8.0,23.0,278.0659999999982,1241.7748571428572,1233.1499285714287,900.9196833333333,961.216
517,2012-06-04,1192.31,0,2012,6,156,0,0,2,0.0,0.0,834.1980000000001,794.146,72.332,0.0,0.0,244.0794,30.0,14.0,0.0,397.43666666666485,1298.6554285714285,1313.1483571428573,940.66335,971.1519166666666
518,2012-06-05,1533.1979999999999,0,2012,6,157,1,0,2,1192.31,0.0,0.0,1204.842,3862.0980000000004,0.0,1374.0010000000002,166.11509999999998,31.0,22.0,0.0,908.5026666666648,1345.5634285714284,1146.7983571428572,991.76995,963.6573666666667
519,2012-06-06,0.0,0,2012,6,158,2,0,2,1533.1979999999999,1192.31,0.0,681.1,1304.956,305.622,281.397,87.6252,12.0,31.0,8.0,908.5026666666648,1248.2634285714284,1053.5872142857143,981.58255,960.95645
520,2012-06-07,59.768,0,2012,6,159,3,0,2,0.0,1533.1979999999999,1192.31,5178.138,610.3069999999999,3981.968,2501.264,1228.906,76.0,13.0,36.0,530.9886666666648,517.0677142857143,1014.263,850.84255,960.37875
521,2012-06-08,1083.112,0,2012,6,160,4,0,2,59.768,0.0,1533.1979999999999,834.1980000000001,1739.4180000000001,48.81,5463.008,300.47860000000003,37.0,36.0,3.0,380.9599999999982,552.6268571428571,967.3839999999999,885.3192833333334,962.8584166666667
522,2012-06-09,797.116,0,2012,6,161,5,1,2,1083.112,59.768,0.0,0.0,982.5640000000001,154.442,491.55,0.0,0.0,23.0,11.0,646.6653333333315,666.5005714285714,954.1377142857142,906.7417499999999,968.8573833333334
523,2012-06-10,0.0,0,2012,6,162,6,1,2,797.116,1083.112,59.768,0.0,0.0,191.968,0.0,0.0,0.0,0.0,7.0,626.7426666666648,666.5005714285714,954.1377142857142,900.3428166666666,968.8573833333334
524,2012-06-11,3373.5640000000003,0,2012,6,163,0,0,2,0.0,797.116,1083.112,1192.31,794.146,1060.35,0.0,464.8084,16.0,30.0,34.0,1390.2266666666649,978.1082857142857,1138.3818571428571,977.4499500000001,996.9704166666667
525,2012-06-12,174.476,0,2012,6,164,1,0,2,3373.5640000000003,0.0,797.116,1533.1979999999999,1204.842,238.384,14.52,173.934,11.0,31.0,6.0,1182.6799999999982,784.0051428571429,1064.7842857142857,975.3196833333334,998.4243833333333
526,2012-06-13,1128.898,0,2012,6,165,2,0,2,174.476,3373.5640000000003,0.0,0.0,681.1,3141.1994999999997,212.94,0.0,0.0,12.0,46.0,1558.9793333333316,945.2762857142858,1096.769857142857,908.2429666666667,998.8321833333333
527,2012-06-14,51.072,0,2012,6,166,3,0,2,1128.898,174.476,3373.5640000000003,59.768,5178.138,69.908,942.9739999999999,0.49799999999999867,17.0,76.0,5.0,451.48199999999815,944.034,730.5508571428571,907.6151000000001,985.9046166666666
528,2012-06-15,734.144,0,2012,6,167,4,0,2,51.072,1128.898,174.476,1083.112,834.1980000000001,255.968,763.792,-296.34939999999995,40.0,37.0,4.0,638.0379999999981,894.1814285714287,723.4041428571428,923.5543,990.6855666666667
